name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
Ford,2016,30000,Diesel,Individual,Automatic,First Owner,12.62,2198,158,7,2400000
Nissan,2017,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,450000
Honda,2009,30000,Diesel,Individual,Manual,First Owner,19.09,1396,69,5,150000
Toyota,2019,15000,Petrol,Individual,Manual,First Owner,15.37,1196,73,5,400000
Toyota,2013,85000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,185000
Ford,2018,50000,Petrol,Individual,Automatic,First Owner,22,1197,81.8,5,625000
Toyota,2019,20000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,5,700000
Toyota,2017,25000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,390000
BMW,2018,25000,Petrol,Individual,Manual,First Owner,17,1198,108.5,5,625000
Nissan,2014,50000,Petrol,Individual,Manual,First Owner,19.1,1197,85.8,5,400000
Toyota,2011,150000,Diesel,Individual,Manual,Fourth & Above Owner,23,1396,90,5,380000
Nissan,2009,90000,Petrol,Individual,Automatic,First Owner,14.53,1794,138.1,5,400000
Ford,2019,100000,Petrol,Individual,Manual,First Owner,17.57,1193,88.7,5,620000
BMW,2008,180000,Diesel,Individual,Manual,Second Owner,17.8,1399,67,5,190000
Nissan,2013,50000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5,210000
Honda,2012,80000,Diesel,Individual,Manual,Third Owner,23.2,1248,73.94,5,270000
Nissan,1999,100000,Petrol,Individual,Manual,Third Owner,17.3,993,60,5,45000
Honda,2014,93000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5,220000
Toyota,2014,11500,Diesel,Individual,Manual,First Owner,15.96,2523,63,9,550000
BMW,2013,120000,Petrol,Individual,Manual,First Owner,18.5,1197,82.85,5,370000
Honda,2006,100000,Petrol,Individual,Automatic,Second Owner,,,,,95000
Ford,2015,50000,Diesel,Individual,Manual,First Owner,14.95,2489,93.7,9,650000
Nissan,2012,120000,Petrol,Individual,Manual,First Owner,16.8,1497,116.3,5,550000
Honda,2010,100000,Diesel,Individual,Manual,Second Owner,17.8,1399,68,5,225000
Nissan,2004,57000,Petrol,Individual,Manual,Second Owner,16.1,796,37,4,40000
Toyota,2016,60000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,280000
Toyota,2017,44077,Petrol,Dealer,Automatic,First Owner,17.01,1499,110.5,5,570000
BMW,2017,90000,Petrol,Individual,Manual,Second Owner,24.7,796,47.3,5,290000
Honda,2018,50000,Diesel,Individual,Manual,Second Owner,21.19,1396,88.73,5,720000
Honda,2017,60000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,5,800000
Ford,2012,20000,Petrol,Individual,Manual,Third Owner,19.81,1086,68.05,5,265000
Ford,2010,90000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5,135000
Ford,2016,70000,Diesel,Individual,Manual,Second Owner,25.83,1498,99,5,350000
Ford,2008,80000,Petrol,Individual,Manual,Second Owner,,,,,200000
BMW,2016,80000,Diesel,Individual,Manual,First Owner,18.2,1248,73.74,8,490000
BMW,2012,72000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,5,450000
Nissan,2016,50000,Diesel,Individual,Manual,First Owner,15.4,1997,120,7,950000
Honda,2012,90000,Petrol,Individual,Manual,Second Owner,17.5,1298,85.8,5,355000
Ford,2019,17000,Petrol,Individual,Manual,First Owner,18.6,1197,81.86,5,700000
Ford,2012,70000,Diesel,Individual,Manual,First Owner,12.05,2179,120,8,459999
Ford,2012,74000,Diesel,Individual,Manual,Second Owner,22.07,1199,73.9,5,350000
Ford,2006,60000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,85000
BMW,2016,15000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,290000
Nissan,2019,72000,Diesel,Individual,Manual,First Owner,25.5,1498,98.6,5,1000000
Honda,2008,25000,Petrol,Individual,Manual,Second Owner,16.84,1193,64.4,5,85000
Honda,2003,114000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,65000
Ford,2005,120000,Petrol,Individual,Manual,First Owner,13,1493,100,5,75000
BMW,2003,250000,Diesel,Individual,Manual,Second Owner,18.7,1896,66,5,100000
Toyota,2009,55768,Diesel,Individual,Manual,First Owner,17,1405,71,5,170000
Toyota,2017,40000,Petrol,Individual,Automatic,First Owner,18.9,1197,81.86,5,525000
Nissan,2020,70000,Petrol,Individual,Manual,Second Owner,21.79,998,67.05,5,265000
Toyota,2018,50000,Petrol,Individual,Manual,First Owner,20.3,1199,84,5,459999
Toyota,2017,20000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,5,250000
Toyota,2013,70000,Diesel,Individual,Manual,Second Owner,23.4,1248,74,5,395000
Toyota,2014,60000,Petrol,Individual,Manual,First Owner,18.9,1197,82,5,375000
BMW,2009,120000,Diesel,Individual,Manual,First Owner,17,1405,71,5,120000
Nissan,2011,110000,Diesel,Individual,Manual,Second Owner,21.1,1248,73.9,5,290000
Ford,2017,60000,Petrol,Individual,Manual,First Owner,23.84,1199,84,5,409999
Ford,2009,30000,Petrol,Individual,Manual,First Owner,16.5,995,63,5,200000
Nissan,2018,35000,Diesel,Individual,Manual,First Owner,21.13,1498,108.6,5,900000
Toyota,2003,50000,Petrol,Individual,Manual,Third Owner,16.1,796,37,4,50000
Toyota,2012,100000,Diesel,Individual,Manual,First Owner,19.01,1461,108.45,5,450000
BMW,2012,80000,Diesel,Individual,Manual,Third Owner,15.1,2179,140,7,650000
Nissan,2014,84000,Diesel,Individual,Manual,Second Owner,20.14,1498,88.5,5,300000
Toyota,2014,60000,Diesel,Individual,Manual,First Owner,25.01,1498,89.75,5,425000
Toyota,1998,50000,Petrol,Individual,Manual,Second Owner,17.3,993,60,5,55000
Ford,2011,60000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,5,200000
Honda,2015,100000,Diesel,Individual,Manual,First Owner,16,2179,140,7,975000
Honda,2013,70000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,450000
Nissan,2014,82500,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,7,600000
Toyota,2014,76000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,9,550000
Toyota,2011,87000,Diesel,Individual,Manual,First Owner,18,1248,75,5,180000
Ford,2010,120000,Diesel,Individual,Manual,First Owner,14,2498,112,7,300000
Ford,2016,70000,Petrol,Individual,Manual,Second Owner,17.57,1193,88.7,5,350000
Toyota,2014,90000,Diesel,Individual,Manual,First Owner,23.4,1248,74,5,465000
Honda,2010,188000,Diesel,Individual,Manual,Second Owner,21.12,1248,88.8,5,200000
BMW,2014,120000,Diesel,Individual,Manual,Second Owner,18.2,1248,73.8,8,350000
Ford,2015,80000,Petrol,Individual,Manual,First Owner,17.4,1497,117.3,5,650000
BMW,2010,123278,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,5,150000
Toyota,2014,100000,Diesel,Individual,Manual,Second Owner,26,1498,98.6,5,560000
Nissan,2015,90000,Diesel,Individual,Manual,First Owner,21.19,1396,88.73,5,625000
Honda,2012,110000,Diesel,Individual,Manual,First Owner,20,1399,68,5,220000
Honda,2013,110000,Diesel,Individual,Manual,First Owner,20,1399,68.1,5,250000
Nissan,2018,70000,Diesel,Individual,Manual,First Owner,20.65,1248,88.7,5,575000
Honda,2015,65000,Diesel,Individual,Manual,First Owner,15.1,2179,140,7,1050000
Honda,2015,70000,Diesel,Individual,Automatic,Second Owner,16.36,2179,187.7,5,3000000
Honda,2012,90000,Diesel,Individual,Manual,Third Owner,11.57,2179,138.1,7,200000
Ford,2016,50000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,262000
Honda,2018,33000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,299000
Ford,2015,26500,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,250000
Toyota,2011,60000,Petrol,Individual,Manual,Fourth & Above Owner,17.92,1086,62.1,5,140000
Nissan,2013,70000,Diesel,Individual,Manual,Third Owner,23.4,1248,74,5,360000
Ford,2015,80000,Petrol,Individual,Manual,First Owner,20.63,1198,67.06,5,210000
Ford,2017,60000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,5,600000
Nissan,2011,100000,Diesel,Individual,Manual,First Owner,19.5,1199,75,5,210000
Nissan,2011,80000,Diesel,Individual,Manual,Second Owner,20.54,1598,103.6,5,300000
Toyota,2016,35000,Petrol,Individual,Manual,First Owner,18.9,1197,82,5,450000
Honda,2018,35000,Diesel,Individual,Automatic,First Owner,10.91,3198,197,7,3200000
Ford,2019,10000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,550000
Ford,2011,80000,Diesel,Individual,Manual,First Owner,18,1248,75,5,100000
Honda,2012,50000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5,185000
Toyota,2006,90000,Petrol,Individual,Manual,Second Owner,17.3,1061,64,5,80000
BMW,2017,80000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,295000
Nissan,2017,25000,Petrol,Individual,Manual,First Owner,23.01,999,67,5,360000
Honda,2014,70000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,5,210000
Honda,2019,80000,Petrol,Individual,Automatic,First Owner,17.4,1197,81.86,5,585000
Ford,2016,50000,Diesel,Individual,Manual,First Owner,20.14,1498,88.7,5,560000
Nissan,2015,70000,Diesel,Individual,Manual,First Owner,26,1498,98.6,5,600000
Ford,2017,60000,Petrol,Individual,Manual,First Owner,20.63,1198,67,5,330000
Nissan,2019,15000,Petrol,Individual,Manual,First Owner,17,1591,121.3,5,990000
Honda,2012,90000,Diesel,Individual,Manual,First Owner,23.59,1364,67.1,5,300000
Toyota,2018,28000,Petrol,Individual,Manual,First Owner,17,1198,108.5,5,650000
Toyota,2019,20000,Petrol,Individual,Automatic,First Owner,17.4,1197,81.86,5,695000
BMW,2014,60000,Diesel,Individual,Manual,First Owner,24,1120,70,5,300000
BMW,2015,22000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,270000
Nissan,2010,70000,Diesel,Individual,Manual,Second Owner,11.57,2179,138.1,7,185000
Nissan,2013,80000,Diesel,Individual,Manual,First Owner,22.1,1248,76.9,5,200000
Toyota,2019,35000,CNG,Individual,Manual,First Owner,26.6,998,58.16,5,459999
BMW,2018,60000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,860000
Honda,2018,20000,Petrol,Individual,Manual,First Owner,23.84,1199,84,5,400000
Honda,2013,142000,Diesel,Individual,Manual,Second Owner,23.2,1248,73.94,5,240000
Honda,2015,72000,Diesel,Individual,Manual,First Owner,26.59,1248,74,5,570000
BMW,2018,90000,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,850000
BMW,2011,80000,Diesel,Individual,Manual,Third Owner,20,1399,68,5,155000
BMW,2011,125000,Diesel,Individual,Manual,First Owner,23,1396,90,5,270000
Nissan,2015,33000,Petrol,Individual,Manual,First Owner,20.73,1373,91.1,5,610000
BMW,2015,50000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,1000000
Nissan,2012,120000,Diesel,Individual,Manual,Second Owner,12.05,2179,120,9,450000
Honda,2018,35000,Diesel,Individual,Manual,First Owner,25.4,1186,73.97,5,500000
Nissan,2018,43000,Diesel,Individual,Manual,First Owner,27.4,1498,98.63,5,700000
Nissan,2007,60000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,135000
Toyota,2012,148000,Diesel,Individual,Manual,Second Owner,12.05,2179,120,9,430000
BMW,2014,70000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,5,625000
Ford,2011,96000,Petrol,Individual,Manual,First Owner,16.95,1498,97.7,5,280000
Ford,2015,70000,Diesel,Individual,Manual,First Owner,15.4,1997,120,7,800000
Toyota,2012,70000,Diesel,Individual,Manual,Second Owner,23.2,1248,73.94,5,220000
BMW,2017,18484,Petrol,Individual,Manual,First Owner,20.89,1197,81.8,5,620000
Ford,2011,70000,Diesel,Individual,Manual,First Owner,13.93,2179,138.03,7,300000
BMW,2010,25000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,180000
Ford,2013,120000,Diesel,Individual,Manual,Third Owner,22.07,1199,73.9,5,250000
Honda,2017,55000,Petrol,Individual,Manual,First Owner,20.85,1197,83.14,5,480000
Honda,2019,10000,Petrol,Individual,Manual,Second Owner,17,1497,121.31,5,885000
Nissan,2020,60000,Diesel,Individual,Manual,First Owner,25.32,1198,77,6,550000
Toyota,2018,30000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,800000
Nissan,2013,65000,Petrol,Individual,Manual,First Owner,17.92,1086,62.1,5,180000
BMW,2010,27000,Petrol,Individual,Manual,First Owner,,,,,200000
Nissan,2012,50000,Diesel,Individual,Manual,Second Owner,21.9,1396,88.76,5,380000
Ford,2019,2560,Petrol,Individual,Automatic,First Owner,24,1199,83.81,5,520000
Ford,2004,60000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,90000
Toyota,2016,80000,Petrol,Individual,Manual,Second Owner,20.51,998,67.04,5,330000
Nissan,1999,50000,Petrol,Individual,Manual,Second Owner,16.1,796,37,4,40000
Ford,2015,120000,Diesel,Individual,Manual,First Owner,18.2,1248,73.8,8,370000
BMW,2009,120000,Petrol,Individual,Manual,Second Owner,16.8,1497,116.3,5,290000
BMW,2013,47000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5,215000
Ford,2017,45000,Diesel,Individual,Manual,First Owner,17.6,2179,153.86,7,1282000
Toyota,2012,90000,Diesel,Individual,Manual,First Owner,12.8,2494,102,8,610000
Honda,2013,110000,Diesel,Individual,Manual,Second Owner,21.27,1396,88.76,5,380000
Honda,2017,95000,Diesel,Individual,Manual,First Owner,15.4,1997,120,7,1250000
Nissan,2012,103655,Diesel,Individual,Manual,Second Owner,22.32,1582,126.3,5,400000
Toyota,2018,25000,Petrol,Individual,Automatic,Second Owner,17.4,1197,81.86,5,700000
Honda,2014,80000,Diesel,Individual,Manual,First Owner,19.01,1461,108.45,5,650000
Nissan,2014,50000,Petrol,Individual,Manual,Second Owner,25.4,624,37.5,4,95000
BMW,2015,56975,Diesel,Individual,Manual,First Owner,16,2179,140,7,1147000
Ford,2010,110000,Petrol,Individual,Manual,First Owner,0,1086,62,5,150000
Toyota,2008,80000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5,120000
Ford,2003,74770,CNG,Individual,Manual,Third Owner,,,,,130000
BMW,2010,187000,Diesel,Dealer,Manual,Second Owner,17.8,1399,68,5,180000
Ford,2013,69000,Diesel,Dealer,Manual,First Owner,18.6,1388,67,5,325000
Nissan,2015,206000,Diesel,Dealer,Manual,First Owner,22.77,1498,98.59,5,550000
Toyota,2018,27000,Diesel,Dealer,Manual,First Owner,22.77,1498,98.59,5,950000
Honda,2014,132000,Diesel,Dealer,Manual,Second Owner,22.7,1498,89.84,5,500000
Nissan,2017,75000,Diesel,Dealer,Manual,First Owner,26.1,1498,99.23,5,725000
Toyota,2015,18000,Petrol,Dealer,Manual,Second Owner,18.5,1194,94.93,5,500000
Toyota,2011,218000,Diesel,Individual,Manual,First Owner,21,1461,64.1,5,180000
Honda,2016,10000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,5,650000
Nissan,2010,80000,Diesel,Individual,Manual,First Owner,17.8,1248,75,5,285000
Honda,2011,215000,Diesel,Individual,Manual,First Owner,21,1461,64.1,5,210000
Nissan,2012,137000,Diesel,Individual,Manual,First Owner,17.8,1399,67,5,200000
Toyota,2011,65000,Diesel,Individual,Manual,Second Owner,20.54,1598,103.6,5,295000
Toyota,2007,120000,Petrol,Individual,Manual,Third Owner,17.7,1497,78,5,160000
Honda,2017,10000,Petrol,Individual,Automatic,First Owner,23.1,998,67.04,5,450000
BMW,2016,20000,Petrol,Individual,Manual,First Owner,20.62,1198,67,7,385000
BMW,2011,93500,Diesel,Individual,Manual,Second Owner,18.6,1388,67,5,350000
Toyota,2017,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177,5,2711000
Honda,2019,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,5,5150000
Toyota,2017,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177,5,3200000
Toyota,2015,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,7,503000
BMW,2019,20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3800000
Nissan,2016,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,5,2000000
BMW,2013,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,5,225000
BMW,2018,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74,5,740000
Nissan,2016,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,5,550000
Nissan,2013,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,7,750000
Toyota,2019,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81.8,5,650000
BMW,2017,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,5,625000
Honda,2018,69779,Petrol,Dealer,Automatic,First Owner,22,1197,81.8,5,600000
Honda,2017,56290,Diesel,Dealer,Manual,First Owner,24,1186,73.97,5,450000
Toyota,2019,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190,5,5400000
BMW,2019,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190,5,5500000
Honda,2019,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88.76,5,779000
Honda,2016,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,5,645000
Toyota,2018,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150,5,2475000
Ford,2017,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177,5,2711000
BMW,2019,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,5,5150000
Ford,2017,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177,5,3200000
Toyota,2015,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,7,503000
Toyota,2019,20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3800000
BMW,2016,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,5,2000000
Nissan,2013,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,5,225000
Nissan,2018,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74,5,740000
Ford,2016,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,5,550000
Nissan,2013,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,7,750000
Toyota,2019,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81.8,5,650000
Ford,2017,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,5,625000
Ford,2018,69779,Petrol,Dealer,Automatic,First Owner,22,1197,81.8,5,600000
Honda,2017,56290,Diesel,Dealer,Manual,First Owner,24,1186,73.97,5,450000
Ford,2019,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190,5,5400000
Nissan,2019,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190,5,5500000
Ford,2019,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88.76,5,779000
Toyota,2016,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,5,645000
BMW,2018,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150,5,2475000
Ford,2019,70000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,558000
Nissan,2010,56000,Petrol,Individual,Manual,Third Owner,17.92,1086,62.1,5,165000
Ford,2012,80000,Diesel,Individual,Manual,Second Owner,21.9,1396,88.76,5,300000
Nissan,2019,5000,Petrol,Individual,Manual,First Owner,20.3,1086,68,5,500000
BMW,2012,100000,Diesel,Individual,Manual,First Owner,15.1,2179,140,7,900000
Nissan,2008,60000,Diesel,Individual,Automatic,Third Owner,11,2993,235,5,830000
Honda,2008,70000,Diesel,Individual,Automatic,Third Owner,,,,,890000
Toyota,2014,65000,Diesel,Individual,Manual,Second Owner,21.14,1498,103.52,5,640000
Honda,2015,70000,Diesel,Individual,Manual,Third Owner,15.4,2179,120,7,900000
Honda,2013,60000,Diesel,Individual,Manual,First Owner,18.2,1248,73.8,7,450000
Toyota,2018,82000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,5,825000
BMW,2013,80000,Diesel,Individual,Manual,Second Owner,13.7,2179,138.1,7,500000
Nissan,2017,5000,Petrol,Individual,Manual,Second Owner,18.15,1198,82,6,325000
Nissan,2014,133000,Diesel,Individual,Manual,First Owner,19.01,1461,108.45,5,450000
Honda,2017,25000,Petrol,Individual,Manual,Second Owner,17.5,1199,88.7,5,675000
Honda,2017,15000,Petrol,Individual,Manual,First Owner,17.57,1193,88.7,5,415000
Toyota,2017,40000,Diesel,Individual,Manual,First Owner,21.38,1396,88.7,5,1100000
Nissan,2016,35000,Petrol,Individual,Manual,First Owner,17,1198,73.75,5,500000
BMW,2014,70000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,7,509999
Honda,2007,152000,Diesel,Individual,Manual,Fourth & Above Owner,10.5,2609,120,9,200000
Ford,2007,100000,Petrol,Individual,Manual,Second Owner,16.1,796,37,4,60000
BMW,2013,80000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.3,5,500000
Ford,2009,100000,Diesel,Individual,Manual,Second Owner,17.2,1396,53.5,5,45000
Toyota,2017,50000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,270000
Toyota,2017,40000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,5,550000
Nissan,2016,60000,Petrol,Individual,Manual,First Owner,23.01,999,67,5,235000
Toyota,2018,40000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,600000
BMW,2015,60000,Diesel,Individual,Manual,First Owner,27.3,1498,98.6,5,525000
Toyota,2012,90000,Diesel,Individual,Manual,First Owner,22.9,1248,74,5,325000
Nissan,2014,90000,Diesel,Individual,Manual,First Owner,23.4,1248,74,5,420000
Ford,2014,60000,Petrol,Individual,Manual,Second Owner,20.92,998,67.1,5,229999
BMW,2013,80000,Diesel,Individual,Manual,Fourth & Above Owner,23.4,1248,74,5,375000
Ford,2012,120000,Diesel,Individual,Manual,First Owner,12.05,2179,120,8,750000
BMW,2018,40000,Petrol,Individual,Manual,First Owner,23.84,1199,84,5,400000
Ford,2013,91000,Diesel,Individual,Manual,First Owner,15.1,2179,140,7,600000
Honda,2008,80000,Petrol,Individual,Manual,Third Owner,17.8,1086,63,5,110000
Honda,2007,73257,Petrol,Individual,Manual,First Owner,16.1,796,37,4,45000
Toyota,2019,80000,Diesel,Individual,Manual,First Owner,0,2523,70,2,722000
Toyota,2020,15000,Petrol,Individual,Manual,First Owner,23.84,1199,83.83,5,500000
Nissan,2007,110000,Diesel,Individual,Manual,Second Owner,18.1,1493,110,5,250000
Toyota,2018,40000,Diesel,Individual,Manual,First Owner,21.13,1498,108.6,5,950000
